order_id,customer_id,restaurant_id,delivery_partner_id,order_timestamp,subtotal_amount,discount_amount,delivery_fee,total_amount,is_cod,is_cancelled
ORD202501012083,CUST189291,REST03458,DP02488,2025-01-01 14:22:00,360.52,31.01,34.13,363.64,N,N
ORD202501005306,CUST107257,REST05505,DP13415,2025-01-01 14:23:00,271.79,15.89,28.0,283.9,N,N
ORD202501001451,CUST169666,REST10651,DP10284,2025-01-01 14:23:00,406.26,64.53,26.84,368.57,N,N
ORD202501008173,CUST145644,REST18784,DP12552,2025-01-01 14:23:00,318.15,0.0,21.57,339.72,N,N
ORD202501000011,CUST013213,REST11602,DP01381,2025-01-01 14:24:00,358.32,85.45,37.78,310.65,N,N
ORD202501003388,CUST040900,REST17995,DP07007,2025-01-01 14:24:00,306.62,0.0,33.03,339.64,Y,N
ORD202501006934,CUST067651,REST15114,DP08403,2025-01-01 14:24:00,309.7,0.0,37.28,346.97,N,N
ORD202501022974,CUST104749,REST13885,DP12798,2025-01-01 14:25:00,175.88,40.47,23.47,158.88,N,N
ORD202501010172,CUST011777,REST05055,DP08476,2025-01-01 14:25:00,179.84,0.0,25.23,205.07,N,N
ORD202501003927,CUST122236,REST17887,DP05531,2025-01-01 14:26:00,351.27,39.12,29.93,342.08,N,N
ORD202501005623,CUST033880,REST14193,DP12546,2025-01-01 14:26:00,482.92,0.0,23.67,506.59,N,N
ORD202501003608,CUST096402,REST02397,DP10089,2025-01-01 14:26:00,303.27,0.0,32.45,335.72,N,N
ORD202501008401,CUST139202,REST09632,DP07623,2025-01-01 14:27:00,294.02,0.0,30.24,324.25,N,N
ORD202501013919,CUST015712,REST09698,DP10831,2025-01-01 14:27:00,183.92,0.0,40.28,224.21,N,N
ORD202501000656,CUST120679,REST04024,DP05721,2025-01-01 14:28:00,264.3,23.72,43.15,283.72,N,N
ORD202501003334,CUST127494,REST07150,DP11684,2025-01-01 14:28:00,229.55,0.0,27.51,257.06,N,N
ORD202501002676,CUST147554,REST09864,DP01309,2025-01-01 14:30:00,241.6,39.99,22.66,224.27,N,N
ORD202501020295,CUST096408,REST15270,DP11694,2025-01-01 14:30:00,305.11,27.07,21.63,299.67,Y,N
ORD202501024283,CUST199624,REST00394,DP09647,2025-01-01 14:30:00,200.07,19.21,29.59,210.45,N,N
ORD202501014349,CUST067065,REST10858,DP06331,2025-01-01 14:31:00,229.88,0.0,32.55,262.43,N,N
ORD202501009838,CUST199928,REST17750,DP05558,2025-01-01 14:33:00,340.28,0.0,40.99,381.27,N,N
ORD202501020806,CUST095117,REST14193,DP02679,2025-01-01 14:34:00,262.42,52.13,30.03,240.32,N,N
ORD202501010425,CUST132797,REST02482,,2025-01-01 14:35:00,0.0,0.0,0.0,0.0,N,Y
ORD202501004188,CUST161517,REST16236,DP14059,2025-01-01 14:35:00,340.76,0.0,22.16,362.92,N,N
ORD202501020429,CUST183009,REST18110,DP10225,2025-01-01 14:36:00,368.41,80.69,30.05,317.77,N,N
ORD202501021138,CUST166957,REST03909,DP03085,2025-01-01 14:37:00,507.3,0.0,33.08,540.38,N,N
ORD202501010306,CUST113424,REST13278,DP02087,2025-01-01 14:38:00,377.96,51.09,35.52,362.39,Y,N
ORD202501009885,CUST112574,REST00876,DP09011,2025-01-01 14:39:00,494.46,0.0,43.71,538.16,N,N
ORD202501011823,CUST109665,REST03958,DP00723,2025-01-01 14:39:00,201.82,0.0,37.25,239.06,N,N
ORD202501010461,CUST136789,REST06891,DP01731,2025-01-01 14:39:00,293.9,0.0,36.15,330.05,N,N
ORD202501019905,CUST012406,REST15834,DP12903,2025-01-01 14:39:00,296.17,0.0,29.1,325.27,N,N
ORD202501010285,CUST103173,REST18988,DP03311,2025-01-01 14:40:00,257.97,64.45,39.12,232.64,N,N
ORD202501024363,CUST082273,REST10173,DP04664,2025-01-01 14:40:00,189.93,0.0,29.19,219.12,N,N
ORD202501015266,CUST064118,REST03157,DP01184,2025-01-01 14:40:00,230.15,36.36,25.22,219.01,N,N
ORD202501016808,CUST131954,REST02702,DP05593,2025-01-01 14:42:00,339.4,0.0,31.0,370.4,N,N
ORD202501015798,CUST160816,REST16294,DP00583,2025-01-01 14:42:00,579.51,98.8,39.7,520.41,N,N
ORD202501003871,CUST195628,REST18465,DP05097,2025-01-01 14:42:00,218.0,45.21,39.46,212.24,N,N
ORD202501016222,CUST194644,REST05658,DP13879,2025-01-01 14:43:00,522.25,0.0,33.01,555.26,Y,N
ORD202501011680,CUST183283,REST12330,DP01894,2025-01-01 14:44:00,414.0,26.04,35.87,423.83,N,N
ORD202501014402,CUST013657,REST13476,DP04354,2025-01-01 14:44:00,332.17,0.0,29.85,362.02,N,N
ORD202501001326,CUST150849,REST01193,DP11223,2025-01-01 14:45:00,276.15,0.0,40.88,317.03,N,N
ORD202501005856,CUST019535,REST17254,DP14526,2025-01-01 14:45:00,0.0,0.0,0.0,0.0,Y,Y
ORD202501011630,CUST142629,REST12152,DP12018,2025-01-01 14:47:00,466.34,0.0,44.45,510.79,N,N
ORD202501000147,CUST179731,REST06191,DP03960,2025-01-01 14:48:00,234.15,34.05,29.61,229.71,Y,N
ORD202501019319,CUST068992,REST18972,DP06855,2025-01-01 14:48:00,459.88,69.34,35.61,426.15,Y,N
ORD202501005791,CUST119374,REST03929,DP08067,2025-01-01 14:49:00,707.17,124.2,36.26,619.23,N,N
ORD202501019570,CUST014049,REST19462,DP04506,2025-01-01 14:50:00,368.67,36.37,38.45,370.75,N,N
ORD202501003995,CUST125036,REST12044,DP06001,2025-01-01 14:51:00,324.05,0.0,31.23,355.28,Y,N
ORD202501001003,CUST118431,REST17498,DP08414,2025-01-01 14:52:00,252.18,0.0,32.19,284.37,N,N
ORD202501003925,CUST090845,REST10213,DP04086,2025-01-01 14:52:00,685.34,0.0,38.48,723.83,N,N
ORD202501001695,CUST011156,REST07911,DP11964,2025-01-01 14:53:00,200.63,46.51,39.57,193.68,Y,N
ORD202501011296,CUST167983,REST06457,DP03836,2025-01-01 14:53:00,361.97,20.2,32.72,374.49,Y,N
ORD202501000554,CUST170293,REST12379,DP00324,2025-01-01 14:55:00,353.67,40.56,32.71,345.83,N,N
ORD202501005243,CUST003790,REST09496,DP00946,2025-01-01 14:56:00,203.67,24.61,24.95,204.01,Y,N
ORD202501019167,CUST166945,REST18912,DP14758,2025-01-01 14:56:00,392.85,0.0,30.11,422.96,N,N
ORD202501005476,CUST188111,REST06088,DP05247,2025-01-01 14:56:00,0.0,0.0,0.0,0.0,N,Y
ORD202501014201,CUST005446,REST04905,DP04336,2025-01-01 14:57:00,617.6,0.0,37.53,655.12,N,N
ORD202501006178,CUST112148,REST12320,DP08923,2025-01-01 14:58:00,392.88,0.0,26.68,419.56,Y,N
ORD202501007406,CUST110007,REST13692,DP11029,2025-01-01 14:58:00,478.41,71.99,22.03,428.45,Y,N
ORD202501018333,CUST151968,REST04560,DP14960,2025-01-01 14:58:00,0.0,0.0,0.0,0.0,N,Y
ORD202501005517,CUST186132,REST09399,DP11329,2025-01-01 19:00:00,488.11,0.0,40.36,528.47,N,N
ORD202501005584,CUST015124,REST19528,DP09450,2025-01-01 19:00:00,295.67,0.0,32.32,327.99,N,N
ORD202501017439,CUST088609,REST07674,DP00564,2025-01-01 19:01:00,458.04,84.89,33.94,407.09,Y,N
ORD202501003594,CUST147155,REST11449,DP04931,2025-01-01 19:01:00,516.88,104.66,42.06,454.28,Y,N
ORD202501011261,CUST106755,REST19379,DP03833,2025-01-01 19:01:00,324.47,0.0,42.15,366.62,N,N
ORD202501014248,CUST003077,REST03026,DP11568,2025-01-01 19:02:00,239.45,0.0,20.64,260.09,Y,N
ORD202501008473,CUST077612,REST07159,DP04262,2025-01-01 19:02:00,333.68,46.47,31.86,319.07,N,N
ORD202501024639,CUST015981,REST14263,DP10216,2025-01-01 19:03:00,400.05,0.0,23.67,423.72,Y,N
ORD202501014882,CUST169502,REST18599,DP04986,2025-01-01 19:04:00,419.04,0.0,40.57,459.61,N,N
ORD202501011415,CUST014226,REST17772,DP09880,2025-01-01 19:04:00,385.22,91.16,26.24,320.3,N,N
ORD202501005890,CUST169627,REST07912,,2025-01-01 19:05:00,0.0,0.0,0.0,0.0,N,Y
ORD202501009013,CUST016335,REST16408,DP13389,2025-01-01 19:07:00,329.92,80.25,32.11,281.78,N,N
ORD202501002206,CUST158699,REST06179,DP05572,2025-01-01 19:07:00,515.45,52.32,32.42,495.55,Y,N
ORD202501018323,CUST081510,REST05939,DP01784,2025-01-01 19:07:00,247.85,0.0,43.21,291.06,Y,N
ORD202501003073,CUST065733,REST17216,DP02938,2025-01-01 19:07:00,558.02,0.0,31.58,589.6,N,N
ORD202501001993,CUST135813,REST11393,DP11341,2025-01-01 19:08:00,592.31,0.0,24.57,616.88,N,N
ORD202501020821,CUST107901,REST15026,DP02691,2025-01-01 19:08:00,192.9,0.0,38.48,231.38,N,N
ORD202501001425,CUST039846,REST06106,DP14734,2025-01-01 19:08:00,204.22,13.08,40.91,232.04,N,N
ORD202501013037,CUST125717,REST10670,DP03060,2025-01-01 19:09:00,547.06,117.97,31.15,460.23,Y,N
ORD202501011115,CUST022869,REST13951,DP11381,2025-01-01 19:09:00,0.0,0.0,0.0,0.0,N,Y
ORD202501007260,CUST147826,REST17473,DP10119,2025-01-01 19:10:00,220.26,0.0,44.16,264.42,N,N
ORD202501010071,CUST180324,REST19536,DP02438,2025-01-01 19:11:00,0.0,0.0,0.0,0.0,N,Y
ORD202501015840,CUST177794,REST18531,DP07317,2025-01-01 19:11:00,316.75,0.0,35.14,351.89,N,N
ORD202501010282,CUST104759,REST15754,DP04018,2025-01-01 19:11:00,457.81,86.26,38.67,410.21,N,N
ORD202501018769,CUST140215,REST05103,DP02966,2025-01-01 19:11:00,370.87,42.28,41.18,369.76,Y,N
ORD202501023474,CUST145699,REST08637,DP07549,2025-01-01 19:11:00,0.0,0.0,0.0,0.0,N,Y
ORD202501004790,CUST030251,REST05532,DP02003,2025-01-01 19:12:00,290.0,0.0,25.01,315.02,Y,N
ORD202501015434,CUST131208,REST03807,DP14424,2025-01-01 19:13:00,257.67,19.83,34.01,271.85,N,N
ORD202501024694,CUST042667,REST10016,DP11628,2025-01-01 19:13:00,173.34,0.0,42.48,215.82,N,N
ORD202501004248,CUST136892,REST03107,DP04970,2025-01-01 19:14:00,521.83,125.49,42.28,438.62,Y,N
ORD202501002575,CUST029329,REST10551,DP02887,2025-01-01 19:14:00,191.83,18.7,43.63,216.76,N,N
ORD202501009603,CUST073911,REST19940,DP07180,2025-01-01 19:14:00,328.54,67.34,23.02,284.22,Y,N
ORD202501014701,CUST081812,REST13588,DP05523,2025-01-01 19:15:00,216.22,0.0,34.28,250.5,N,N
ORD202501007582,CUST081472,REST10820,DP13090,2025-01-01 19:15:00,438.19,25.05,33.6,446.73,N,N
ORD202501004119,CUST010626,REST05152,DP06876,2025-01-01 19:15:00,326.62,0.0,35.17,361.79,N,N
ORD202501016775,CUST164772,REST19444,DP03547,2025-01-01 19:15:00,404.17,34.83,25.0,394.33,Y,N
ORD202501003894,CUST127783,REST13110,DP03450,2025-01-01 19:15:00,513.11,37.78,39.41,514.75,Y,N
ORD202501009241,CUST157229,REST09469,DP14279,2025-01-01 19:16:00,363.6,0.0,21.62,385.22,N,N
ORD202501000165,CUST141882,REST18555,DP08013,2025-01-01 19:16:00,284.01,0.0,25.73,309.74,Y,N
ORD202501018538,CUST071585,REST14542,DP12931,2025-01-01 19:17:00,240.99,37.02,25.61,229.59,N,N
ORD202501015232,CUST043244,REST19015,DP07847,2025-01-01 19:17:00,450.11,0.0,25.94,476.05,N,N
ORD202501015694,CUST178310,REST14393,DP09565,2025-01-01 19:18:00,409.98,0.0,34.08,444.06,N,N
ORD202501007215,CUST047717,REST18646,DP11992,2025-01-01 19:18:00,282.37,27.8,41.41,295.99,Y,N
ORD202501022778,CUST033225,REST06392,DP03879,2025-01-01 19:20:00,288.95,51.46,28.15,265.63,N,N
ORD202501024197,CUST007148,REST07804,DP02491,2025-01-01 19:21:00,345.31,0.0,34.29,379.61,Y,N
ORD202501021102,CUST171365,REST11524,DP14325,2025-01-01 19:21:00,586.44,0.0,35.85,622.29,N,N
ORD202501005347,CUST137664,REST18967,DP13533,2025-01-01 19:22:00,213.47,0.0,23.83,237.3,N,N
ORD202501023387,CUST138596,REST05551,DP08763,2025-01-01 19:25:00,336.02,30.51,27.64,333.15,Y,N
ORD202501017952,CUST096388,REST06117,DP10845,2025-01-01 19:25:00,462.78,114.38,22.5,370.9,Y,N
ORD202501023504,CUST031946,REST11368,DP04875,2025-01-01 19:25:00,404.26,75.39,21.97,350.84,N,N
ORD202501024075,CUST064434,REST01689,DP00806,2025-01-01 19:26:00,385.49,88.33,26.24,323.4,N,N
ORD202501013499,CUST000615,REST05829,DP09240,2025-01-01 19:26:00,444.06,25.02,20.17,439.21,N,N
ORD202501013237,CUST103260,REST12274,DP03348,2025-01-01 19:26:00,262.35,46.82,43.95,259.48,Y,N
ORD202501023453,CUST014879,REST00854,DP12190,2025-01-01 19:28:00,275.55,0.0,22.09,297.64,Y,N
ORD202501000920,CUST141736,REST15882,DP13449,2025-01-01 19:28:00,271.5,0.0,34.34,305.84,N,N
ORD202501012170,CUST055220,REST05736,DP05310,2025-01-01 19:29:00,375.21,0.0,31.92,407.12,Y,N
ORD202501012501,CUST056208,REST04706,DP11074,2025-01-01 19:29:00,317.01,17.48,30.17,329.7,Y,N
ORD202501000070,CUST147611,REST14354,DP00874,2025-01-01 19:29:00,415.38,66.11,44.22,393.49,Y,N
ORD202501003432,CUST062316,REST14090,DP13125,2025-01-01 19:29:00,454.96,0.0,44.94,499.9,N,N
ORD202501001871,CUST076529,REST17083,DP14142,2025-01-01 19:30:00,297.18,0.0,43.44,340.62,N,N
ORD202501008348,CUST090135,REST08077,DP10679,2025-01-01 19:30:00,370.72,0.0,22.35,393.06,N,N
ORD202501001197,CUST072791,REST02151,DP07734,2025-01-01 19:30:00,399.21,0.0,34.54,433.75,Y,N
ORD202501020974,CUST058033,REST17114,DP10838,2025-01-01 19:32:00,259.57,22.09,31.28,268.76,N,N
ORD202501009381,CUST102770,REST10310,DP12916,2025-01-01 19:33:00,194.03,0.0,31.78,225.82,N,N
ORD202501003534,CUST196500,REST03263,DP10430,2025-01-01 19:34:00,120.0,8.47,44.83,156.36,N,N
ORD202501004004,CUST099331,REST07967,DP08724,2025-01-01 19:35:00,579.07,116.46,36.38,498.98,N,N
ORD202501012532,CUST082865,REST17683,DP03299,2025-01-01 19:36:00,360.84,86.82,39.78,313.81,N,N
ORD202501001462,CUST041229,REST05324,DP10096,2025-01-01 19:36:00,312.12,58.23,20.13,274.01,Y,N
ORD202501006886,CUST137525,REST19941,DP12095,2025-01-01 19:37:00,395.32,24.6,33.41,404.13,N,N
ORD202501011894,CUST075425,REST12110,DP06892,2025-01-01 19:37:00,157.73,0.0,24.11,181.84,N,N
ORD202501013377,CUST033643,REST09799,DP05486,2025-01-01 19:38:00,339.71,52.63,42.87,329.95,Y,N
ORD202501010780,CUST190264,REST10539,DP10895,2025-01-01 19:38:00,198.04,36.37,26.98,188.65,N,N
ORD202501001886,CUST174690,REST19903,DP00303,2025-01-01 19:38:00,255.69,0.0,41.54,297.23,N,N
ORD202501008513,CUST192705,REST14105,DP14723,2025-01-01 19:39:00,284.77,0.0,40.64,325.4,Y,N
ORD202501014616,CUST186807,REST10067,DP05092,2025-01-01 19:39:00,265.04,0.0,22.41,287.44,N,N
ORD202501000290,CUST168756,REST04935,DP07813,2025-01-01 19:40:00,222.22,0.0,39.7,261.92,N,N
ORD202501013750,CUST190844,REST04244,DP14335,2025-01-01 19:40:00,281.7,0.0,30.97,312.67,N,N
ORD202501005455,CUST055720,REST02052,DP03809,2025-01-01 19:40:00,697.79,68.6,31.58,660.77,Y,N
ORD202501008750,CUST146124,REST08796,DP12960,2025-01-01 19:42:00,386.85,0.0,31.88,418.73,N,N
ORD202501001053,CUST117549,REST07452,DP10884,2025-01-01 19:43:00,294.12,0.0,22.47,316.59,N,N
ORD202501006533,CUST153368,REST07384,DP03440,2025-01-01 19:43:00,279.99,52.28,29.2,256.9,N,N
ORD202501022375,CUST140032,REST00665,DP02503,2025-01-01 19:43:00,475.19,0.0,32.29,507.48,N,N
ORD202501010283,CUST067612,REST06475,DP06190,2025-01-01 19:44:00,267.79,0.0,39.71,307.5,N,N
ORD202501004163,CUST151130,REST17159,,2025-01-01 19:45:00,0.0,0.0,0.0,0.0,Y,Y
ORD202501018420,CUST118335,REST14443,DP07948,2025-01-01 19:46:00,235.26,0.0,34.45,269.71,N,N
ORD202501008483,CUST121024,REST11768,DP03769,2025-01-01 19:47:00,305.32,44.0,36.58,297.89,N,N
ORD202501016983,CUST148639,REST05489,DP04516,2025-01-01 19:48:00,453.96,0.0,44.32,498.28,N,N
ORD202501019879,CUST146977,REST05636,DP03066,2025-01-01 19:48:00,348.1,24.57,20.32,343.85,N,N
ORD202501010967,CUST015100,REST09870,DP03660,2025-01-01 19:48:00,333.81,69.7,31.16,295.28,Y,N
ORD202501021834,CUST068079,REST19351,DP09348,2025-01-01 19:48:00,214.82,14.76,33.02,233.07,N,N
ORD202501007018,CUST094586,REST12442,DP12009,2025-01-01 19:51:00,421.64,0.0,40.66,462.3,N,N
ORD202501000444,CUST197961,REST02414,DP13127,2025-01-01 19:51:00,246.46,15.04,44.9,276.32,Y,N
ORD202501010126,CUST116415,REST02094,DP14634,2025-01-01 19:51:00,268.74,0.0,27.28,296.02,Y,N
ORD202501024454,CUST190150,REST08940,DP03833,2025-01-01 19:53:00,198.45,17.93,20.06,200.58,N,N
ORD202501013804,CUST050381,REST10856,DP04017,2025-01-01 19:53:00,720.55,130.8,28.72,618.47,Y,N
ORD202501021381,CUST169323,REST14036,DP05112,2025-01-01 19:54:00,215.32,0.0,35.93,251.25,N,N
ORD202501021945,CUST035922,REST12912,DP11335,2025-01-01 19:55:00,253.7,25.19,39.53,268.04,N,N
ORD202501021725,CUST154290,REST04449,DP05927,2025-01-01 19:55:00,547.43,115.9,29.65,461.19,N,N
ORD202501007217,CUST053556,REST12033,DP03995,2025-01-01 19:56:00,273.54,33.05,33.73,274.22,N,N
ORD202501006917,CUST112615,REST05251,DP08896,2025-01-01 19:57:00,376.26,0.0,23.54,399.8,N,N
ORD202501004771,CUST119715,REST18771,DP14720,2025-01-01 19:57:00,269.29,25.91,31.04,274.42,N,N
ORD202501003613,CUST193523,REST08030,DP12143,2025-01-01 19:57:00,198.3,0.0,28.14,226.45,N,N
ORD202501007499,CUST062243,REST07381,DP03898,2025-01-01 19:57:00,279.26,29.67,30.63,280.23,N,N
ORD202501024820,CUST176292,REST19207,DP11910,2025-01-01 19:58:00,327.17,0.0,34.35,361.52,N,N
ORD202501018661,CUST050904,REST11479,DP00860,2025-01-01 19:58:00,200.68,0.0,31.85,232.53,N,N
ORD202501016043,CUST048997,REST08371,DP02016,2025-01-01 19:58:00,396.37,62.04,20.77,355.1,N,N
ORD202501011095,CUST012863,REST15095,DP07717,2025-01-01 19:58:00,320.63,21.36,38.19,337.46,N,N
ORD202501012199,CUST129757,REST16986,DP04441,2025-01-01 19:58:00,616.04,0.0,34.38,650.42,N,N
ORD202501014704,CUST089286,REST07556,DP06579,2025-01-01 19:58:00,178.09,0.0,28.72,206.81,N,N
ORD202501017084,CUST163034,REST01299,DP14256,2025-01-01 19:59:00,388.25,35.62,37.04,389.67,N,N
ORD202501006236,CUST095730,REST01276,DP10342,2025-01-01 19:59:00,264.77,37.04,35.18,262.92,N,N
ORD202501014820,CUST167868,REST13317,DP10538,2025-01-01 19:59:00,196.3,39.42,28.89,185.78,Y,N
ORD202501006504,CUST125205,REST05830,DP03624,2025-01-01 20:00:00,321.13,0.0,41.76,362.89,Y,N
ORD202501015214,CUST077204,REST19265,DP04875,2025-01-01 20:00:00,319.12,74.77,26.55,270.9,N,N
ORD202501024131,CUST161569,REST16625,DP00769,2025-01-01 20:00:00,328.82,0.0,38.63,367.45,N,N
ORD202501014623,CUST112202,REST11246,DP11877,2025-01-01 20:01:00,338.95,0.0,27.11,366.06,Y,N
ORD202501020540,CUST034884,REST18331,DP06010,2025-01-01 20:01:00,417.55,0.0,44.87,462.42,N,N
ORD202501015500,CUST003631,REST05499,DP12621,2025-01-01 20:02:00,194.13,23.39,27.97,198.72,N,N
ORD202501011464,CUST148338,REST00074,DP14026,2025-01-01 20:03:00,476.29,0.0,21.94,498.23,N,N
ORD202501014888,CUST030993,REST14710,DP02248,2025-01-01 20:03:00,262.8,0.0,26.19,288.99,N,N
ORD202501011273,CUST005875,REST18468,DP10123,2025-01-01 20:03:00,375.2,40.37,21.35,356.18,N,N
ORD202501018510,CUST074242,REST07917,DP04662,2025-01-01 20:04:00,415.7,0.0,44.33,460.04,Y,N
ORD202501020880,CUST146595,REST05318,DP11825,2025-01-01 20:04:00,417.18,69.69,24.38,371.86,Y,N
ORD202501003408,CUST184316,REST15092,DP10797,2025-01-01 20:04:00,196.2,0.0,30.7,226.91,Y,N
ORD202501018828,CUST044237,REST19424,DP07052,2025-01-01 20:05:00,384.1,68.4,25.19,340.89,N,N
ORD202501000976,CUST049095,REST12779,DP14826,2025-01-01 20:05:00,297.45,51.62,26.84,272.66,N,N
ORD202501006940,CUST158597,REST14650,DP12243,2025-01-01 20:05:00,252.78,0.0,24.2,276.97,N,N
ORD202501015732,CUST042946,REST02991,DP06263,2025-01-01 20:05:00,463.13,0.0,35.3,498.43,N,N
ORD202501022786,CUST154533,REST04911,DP14614,2025-01-01 20:06:00,326.19,0.0,35.83,362.02,Y,N
ORD202501017529,CUST098082,REST05870,DP13929,2025-01-01 20:06:00,393.79,58.59,36.85,372.05,N,N
ORD202501008967,CUST195971,REST13774,DP04509,2025-01-01 20:06:00,361.75,0.0,30.67,392.42,N,N
ORD202501017474,CUST195109,REST13239,,2025-01-01 20:06:00,0.0,0.0,0.0,0.0,Y,Y
ORD202501019535,CUST142833,REST06154,DP01151,2025-01-01 20:07:00,307.74,0.0,30.56,338.3,N,N
ORD202501006634,CUST139235,REST05080,DP03957,2025-01-01 20:07:00,369.69,37.36,44.02,376.35,Y,N
ORD202501004558,CUST153930,REST14693,DP05289,2025-01-01 20:07:00,315.73,21.19,24.12,318.66,N,N
ORD202501018058,CUST196845,REST11597,DP10723,2025-01-01 20:07:00,296.69,70.15,26.22,252.76,N,N
ORD202501013716,CUST158219,REST10038,DP01666,2025-01-01 20:08:00,393.19,64.3,28.03,356.92,N,N
ORD202501010887,CUST145815,REST02651,DP11555,2025-01-01 20:09:00,275.6,21.42,22.79,276.97,Y,N
ORD202501007138,CUST189300,REST15892,DP07373,2025-01-01 20:09:00,398.61,0.0,20.83,419.45,Y,N
ORD202501022831,CUST057627,REST19748,DP03802,2025-01-01 20:09:00,425.85,0.0,29.55,455.4,N,N
ORD202501004603,CUST118413,REST01135,DP10468,2025-01-01 20:10:00,353.01,0.0,27.44,380.45,N,N
ORD202501009127,CUST088336,REST13343,DP07634,2025-01-01 20:10:00,414.37,0.0,30.99,445.36,N,N
ORD202501000956,CUST048269,REST03613,DP09329,2025-01-01 20:10:00,430.61,95.63,43.51,378.49,N,N
ORD202501014119,CUST021633,REST12612,DP12239,2025-01-01 20:10:00,491.68,122.3,42.15,411.54,N,N
ORD202501019702,CUST175346,REST03152,DP13578,2025-01-01 20:12:00,235.54,0.0,28.22,263.76,N,N
ORD202501023202,CUST170960,REST00318,DP12819,2025-01-01 20:12:00,471.92,0.0,44.63,516.54,N,N
ORD202501000174,CUST088768,REST09803,DP01591,2025-01-01 20:13:00,289.12,0.0,43.6,332.72,N,N
ORD202501007567,CUST182603,REST03965,DP13528,2025-01-01 20:13:00,226.03,0.0,40.73,266.76,N,N
ORD202501015033,CUST168474,REST14737,DP04981,2025-01-01 20:15:00,320.04,63.67,24.52,280.89,N,N
ORD202501021422,CUST062303,REST09976,DP10708,2025-01-01 20:16:00,378.09,0.0,37.63,415.72,N,N
ORD202501018053,CUST070310,REST05320,DP01935,2025-01-01 20:16:00,331.31,48.46,25.71,308.56,Y,N
ORD202501015111,CUST196649,REST08627,DP12987,2025-01-01 20:16:00,340.14,0.0,44.01,384.15,Y,N
ORD202501014774,CUST030234,REST15469,DP02334,2025-01-01 20:16:00,669.93,0.0,27.12,697.05,N,N
ORD202501001127,CUST128356,REST08391,DP01992,2025-01-01 20:16:00,374.48,25.01,22.43,371.9,N,N
ORD202501004914,CUST189486,REST02143,DP12124,2025-01-01 20:17:00,285.04,50.48,26.79,261.36,N,N
ORD202501009383,CUST014017,REST09776,DP04965,2025-01-01 20:19:00,448.51,111.92,32.29,368.89,Y,N
ORD202501001816,CUST178573,REST07518,DP08302,2025-01-01 20:19:00,157.94,0.0,33.99,191.94,N,N
ORD202501005819,CUST179257,REST14183,DP00164,2025-01-01 20:19:00,230.92,0.0,25.76,256.69,N,N
ORD202501006561,CUST160817,REST19515,DP06598,2025-01-01 20:21:00,202.11,31.4,36.14,206.85,N,N
ORD202501016694,CUST085888,REST16022,,2025-01-01 20:21:00,0.0,0.0,0.0,0.0,N,Y
ORD202501014510,CUST134224,REST07435,DP04730,2025-01-01 20:21:00,403.86,0.0,38.38,442.24,N,N
ORD202501008356,CUST048548,REST01562,DP07907,2025-01-01 20:21:00,528.57,0.0,21.87,550.44,Y,N
ORD202501021003,CUST047737,REST08642,DP14980,2025-01-01 20:22:00,900.0,0.0,36.48,936.48,N,N
ORD202501024578,CUST099296,REST15162,DP11764,2025-01-01 20:22:00,295.97,0.0,29.26,325.23,N,N
ORD202501020086,CUST022539,REST12213,DP02397,2025-01-01 20:22:00,298.5,64.03,21.43,255.89,Y,N
ORD202501017897,CUST134055,REST18334,DP03850,2025-01-01 20:25:00,228.29,37.1,28.59,219.78,N,N
ORD202501014053,CUST072486,REST10399,DP09226,2025-01-01 20:25:00,548.83,108.3,26.79,467.32,N,N
ORD202501009642,CUST020429,REST17371,DP02913,2025-01-01 20:26:00,458.61,108.35,38.68,388.94,N,N
ORD202501008292,CUST193515,REST16030,DP11988,2025-01-01 20:27:00,290.97,0.0,36.78,327.76,N,N
ORD202501009262,CUST120630,REST18340,,2025-01-01 20:27:00,0.0,0.0,0.0,0.0,N,Y
ORD202501008635,CUST102218,REST18571,DP12266,2025-01-01 20:28:00,321.05,50.48,40.91,311.48,N,N
ORD202501010001,CUST189939,REST12563,DP00913,2025-01-01 20:28:00,422.22,0.0,21.26,443.47,N,N
ORD202501008095,CUST134681,REST02412,DP00248,2025-01-01 20:28:00,410.17,27.9,30.85,413.11,N,N
ORD202501012049,CUST018456,REST08750,DP07527,2025-01-01 20:28:00,356.26,0.0,29.32,385.58,N,N
ORD202501002697,CUST109658,REST05375,DP10102,2025-01-01 20:28:00,475.18,0.0,24.99,500.17,N,N
ORD202501019658,CUST042637,REST03472,DP14683,2025-01-01 20:29:00,317.88,76.59,38.21,279.5,Y,N
ORD202501014374,CUST164999,REST17881,DP00609,2025-01-01 20:29:00,189.72,0.0,33.0,222.72,N,N
ORD202501013840,CUST182142,REST08772,DP05778,2025-01-01 20:30:00,215.33,0.0,32.87,248.2,N,N
ORD202501009524,CUST135293,REST09401,DP13818,2025-01-01 20:30:00,174.92,0.0,30.6,205.52,N,N
ORD202501007313,CUST171999,REST01526,DP14274,2025-01-01 20:31:00,357.63,0.0,29.18,386.81,N,N
ORD202501010241,CUST105083,REST17973,DP02992,2025-01-01 20:31:00,355.4,82.88,29.72,302.25,Y,N
